cluster_id,TransactionID,shared_attribute,cluster_fraud_rate
102,3381660,device,0.2127659574468085
102,3405215,device,0.2127659574468085
102,3270055,device,0.2127659574468085
102,3541936,device,0.2127659574468085
102,3013623,card_addr+device,0.2127659574468085
102,3367871,device,0.2127659574468085
102,3261889,device,0.2127659574468085
102,3367875,device,0.2127659574468085
102,3367876,device,0.2127659574468085
102,3454951,device,0.2127659574468085
102,3288567,device,0.2127659574468085
102,3446268,device,0.2127659574468085
102,3013631,card_addr+device,0.2127659574468085
126,3196938,card_addr,0.0795454545454545
126,3196940,card_addr,0.0795454545454545
126,3504141,card_addr,0.0795454545454545
126,3088416,card_addr,0.0795454545454545
126,3113009,card_addr+device,0.0795454545454545
126,3094071,card_addr,0.0795454545454545
126,3430972,card_addr,0.0795454545454545
126,3113030,card_addr+device,0.0795454545454545
126,3244106,card_addr,0.0795454545454545
126,3064913,card_addr,0.0795454545454545
126,3384402,card_addr,0.0795454545454545
126,3244121,card_addr,0.0795454545454545
126,3061861,card_addr,0.0795454545454545
126,3158135,card_addr,0.0795454545454545
126,3550840,card_addr,0.0795454545454545
126,3054201,device,0.0795454545454545
126,3334265,card_addr,0.0795454545454545
126,3093114,card_addr,0.0795454545454545
126,2987131,card_addr,0.0795454545454545
126,3311233,card_addr,0.0795454545454545
126,3569281,card_addr,0.0795454545454545
126,3569284,card_addr,0.0795454545454545
126,3102859,device,0.0795454545454545
126,3095692,card_addr+device,0.0795454545454545
126,3550862,card_addr,0.0795454545454545
126,3094166,card_addr,0.0795454545454545
126,3006615,card_addr,0.0795454545454545
126,3094171,card_addr,0.0795454545454545
126,2987175,card_addr,0.0795454545454545
126,3536551,card_addr,0.0795454545454545
126,3549351,card_addr,0.0795454545454545
126,3164331,card_addr,0.0795454545454545
126,3023535,card_addr,0.0795454545454545
126,3536566,card_addr,0.0795454545454545
126,3094214,card_addr,0.0795454545454545
126,3100364,card_addr,0.0795454545454545
126,3344596,card_addr,0.0795454545454545
126,3311323,card_addr,0.0795454545454545
126,3064045,card_addr,0.0795454545454545
126,3100398,card_addr,0.0795454545454545
126,3127541,card_addr,0.0795454545454545
126,3213047,card_addr,0.0795454545454545
126,3374839,card_addr,0.0795454545454545
126,3155705,card_addr,0.0795454545454545
126,3067641,card_addr,0.0795454545454545
126,3032318,card_addr,0.0795454545454545
126,3044096,card_addr+device,0.0795454545454545
126,3028743,card_addr,0.0795454545454545
126,3096328,card_addr,0.0795454545454545
126,3044104,card_addr+device,0.0795454545454545
126,3044117,card_addr+device,0.0795454545454545
126,3207446,card_addr,0.0795454545454545
126,3023645,card_addr,0.0795454545454545
126,3344678,card_addr,0.0795454545454545
126,3163948,card_addr,0.0795454545454545
126,3204908,card_addr,0.0795454545454545
126,3029298,device,0.0795454545454545
126,3103547,card_addr,0.0795454545454545
126,3047743,card_addr+device,0.0795454545454545
126,3076934,card_addr,0.0795454545454545
126,3012429,card_addr,0.0795454545454545
126,3090765,device,0.0795454545454545
126,3096406,card_addr,0.0795454545454545
126,3071331,card_addr,0.0795454545454545
126,3068260,card_addr,0.0795454545454545
126,3031916,card_addr,0.0795454545454545
126,3553645,card_addr,0.0795454545454545
126,3104624,card_addr,0.0795454545454545
126,3094897,card_addr,0.0795454545454545
126,3087730,card_addr,0.0795454545454545
126,3326322,card_addr,0.0795454545454545
126,3325815,card_addr,0.0795454545454545
126,3087737,card_addr,0.0795454545454545
126,3088766,card_addr,0.0795454545454545
126,3499912,card_addr,0.0795454545454545
126,3020188,card_addr,0.0795454545454545
126,3002272,device,0.0795454545454545
126,3010465,card_addr,0.0795454545454545
126,3466146,card_addr,0.0795454545454545
126,3134894,card_addr,0.0795454545454545
126,3037617,card_addr+device,0.0795454545454545
126,3014578,card_addr,0.0795454545454545
126,3052990,card_addr,0.0795454545454545
126,3405769,card_addr,0.0795454545454545
126,3450318,card_addr,0.0795454545454545
126,3082190,card_addr,0.0795454545454545
126,3134951,card_addr,0.0795454545454545
126,2991615,card_addr,0.0795454545454545
162,3217547,card_addr,0.1
162,3358352,card_addr,0.1
162,3330335,card_addr,0.1
162,2987171,card_addr,0.1
162,3049510,card_addr,0.1
162,3248943,card_addr,0.1
162,3371697,card_addr,0.1
162,3248947,card_addr,0.1
162,3142580,card_addr,0.1
162,3309364,card_addr,0.1
162,3468468,card_addr,0.1
162,3352248,card_addr,0.1
162,3097150,card_addr,0.1
162,3038017,card_addr,0.1
162,3471430,card_addr,0.1
162,3049291,card_addr,0.1
162,3175627,card_addr,0.1
162,3471436,card_addr,0.1
162,3050575,card_addr,0.1
162,2987477,card_addr,0.1
162,3462618,card_addr,0.1
162,2990939,card_addr,0.1
162,3286240,card_addr,0.1
162,3225968,card_addr,0.1
162,3363186,card_addr,0.1
162,3341301,card_addr,0.1
162,3471478,card_addr,0.1
162,3034615,card_addr,0.1
162,3195897,card_addr,0.1
162,3121018,card_addr,0.1
175,3524066,card_addr,0.125
175,3092860,card_addr,0.125
175,3409126,card_addr,0.125
175,3303337,card_addr,0.125
175,3011983,card_addr,0.125
175,3010640,card_addr,0.125
175,2987185,card_addr,0.125
175,3071792,card_addr,0.125
175,3100305,card_addr,0.125
175,3215825,card_addr,0.125
175,3064597,card_addr,0.125
175,3218735,card_addr,0.125
175,3052088,card_addr,0.125
175,3524060,card_addr,0.125
175,3303323,card_addr,0.125
175,3034012,card_addr,0.125
192,3361666,card_addr,0.35
192,3053076,card_addr,0.35
192,3429398,card_addr,0.35
192,3436955,card_addr,0.35
192,3025440,card_addr,0.35
192,3190305,card_addr,0.35
192,3448992,card_addr,0.35
192,3047331,card_addr,0.35
192,3021989,card_addr,0.35
192,3022000,card_addr,0.35
192,3041841,card_addr,0.35
192,3010099,card_addr,0.35
192,3125689,card_addr,0.35
192,2987203,card_addr,0.35
192,3433167,card_addr,0.35
192,3015128,card_addr,0.35
192,3190375,card_addr,0.35
192,3349609,card_addr,0.35
192,2998766,card_addr,0.35
192,3175930,card_addr,0.35
228,2987240,device,0.6
228,3092872,card_addr+device,0.6
228,2987243,device,0.6
228,2987245,device,0.6
228,3092881,card_addr+device,0.6
235,3526656,device,0.0804455445544554
235,3018756,card_addr,0.0804455445544554
235,3393541,card_addr,0.0804455445544554
235,3133446,card_addr,0.0804455445544554
235,3538949,device,0.0804455445544554
235,3473421,card_addr,0.0804455445544554
235,3129358,card_addr,0.0804455445544554
235,3201038,device,0.0804455445544554
235,3403794,card_addr,0.0804455445544554
235,3018772,card_addr,0.0804455445544554
235,3260443,card_addr,0.0804455445544554
235,3008540,card_addr+device,0.0804455445544554
235,3467292,card_addr,0.0804455445544554
235,3549216,card_addr,0.0804455445544554
235,3549218,card_addr,0.0804455445544554
235,3010597,card_addr,0.0804455445544554
235,3035178,card_addr,0.0804455445544554
235,3096621,card_addr,0.0804455445544554
235,3393584,device,0.0804455445544554
235,3221556,card_addr,0.0804455445544554
235,3332149,card_addr,0.0804455445544554
235,3035190,card_addr,0.0804455445544554
235,3237942,device,0.0804455445544554
235,3424310,device,0.0804455445544554
235,3055676,card_addr,0.0804455445544554
235,3510332,card_addr,0.0804455445544554
235,3274815,device,0.0804455445544554
235,3012672,card_addr,0.0804455445544554
235,3006529,device,0.0804455445544554
235,3199042,card_addr,0.0804455445544554
235,3033156,card_addr,0.0804455445544554
235,3082309,card_addr,0.0804455445544554
235,3014729,device,0.0804455445544554
235,3571786,card_addr,0.0804455445544554
235,3303506,card_addr,0.0804455445544554
235,3108946,card_addr,0.0804455445544554
235,3014743,card_addr,0.0804455445544554
235,3557465,device,0.0804455445544554
235,2996317,device,0.0804455445544554
235,3205215,device,0.0804455445544554
235,3399775,device,0.0804455445544554
235,3018848,card_addr,0.0804455445544554
235,3033190,card_addr,0.0804455445544554
235,3029095,card_addr,0.0804455445544554
235,3268711,device,0.0804455445544554
235,3133549,card_addr,0.0804455445544554
235,3438705,card_addr,0.0804455445544554
235,3565682,device,0.0804455445544554
235,3565684,device,0.0804455445544554
235,3350645,card_addr,0.0804455445544554
235,3346550,card_addr,0.0804455445544554
235,3033206,card_addr,0.0804455445544554
235,3020919,card_addr,0.0804455445544554
235,3463290,card_addr,0.0804455445544554
235,3549306,card_addr,0.0804455445544554
235,3340412,card_addr,0.0804455445544554
235,3100801,device,0.0804455445544554
235,3342468,card_addr,0.0804455445544554
235,3516549,device,0.0804455445544554
235,3516550,device,0.0804455445544554
235,3477641,card_addr,0.0804455445544554
235,3035274,card_addr,0.0804455445544554
235,3516556,device,0.0804455445544554
235,3031182,card_addr,0.0804455445544554
235,3516558,device,0.0804455445544554
235,3039388,card_addr+device,0.0804455445544554
235,3557534,card_addr,0.0804455445544554
235,3031199,card_addr,0.0804455445544554
235,3020964,device,0.0804455445544554
235,3487909,card_addr,0.0804455445544554
235,3014823,card_addr+device,0.0804455445544554
235,3014827,card_addr+device,0.0804455445544554
235,3281068,card_addr,0.0804455445544554
235,3205294,card_addr,0.0804455445544554
235,3072178,card_addr,0.0804455445544554
235,3205305,card_addr,0.0804455445544554
235,3440827,card_addr,0.0804455445544554
235,3029179,card_addr,0.0804455445544554
235,3016891,card_addr,0.0804455445544554
235,3522750,device,0.0804455445544554
235,3367111,device,0.0804455445544554
235,3559624,device,0.0804455445544554
235,3121355,device,0.0804455445544554
235,3381452,card_addr,0.0804455445544554
235,3399885,device,0.0804455445544554
235,3475665,card_addr,0.0804455445544554
235,3473618,card_addr,0.0804455445544554
235,3147987,card_addr,0.0804455445544554
235,3008727,card_addr,0.0804455445544554
235,3399897,device,0.0804455445544554
235,3485914,card_addr,0.0804455445544554
235,3426525,device,0.0804455445544554
235,3483875,device,0.0804455445544554
235,3307752,device,0.0804455445544554
235,3055858,card_addr,0.0804455445544554
235,3090675,device,0.0804455445544554
235,3211508,device,0.0804455445544554
235,3033333,card_addr,0.0804455445544554
235,3399928,card_addr,0.0804455445544554
235,3029241,card_addr,0.0804455445544554
235,3096832,card_addr,0.0804455445544554
235,3008770,card_addr,0.0804455445544554
235,3352836,card_addr,0.0804455445544554
235,3004677,card_addr,0.0804455445544554
235,3029255,card_addr+device,0.0804455445544554
235,3514635,device,0.0804455445544554
235,3453197,card_addr,0.0804455445544554
235,3260686,card_addr,0.0804455445544554
235,3059986,card_addr,0.0804455445544554
235,3498262,card_addr,0.0804455445544554
235,3311897,card_addr,0.0804455445544554
235,3459357,card_addr,0.0804455445544554
235,3195166,card_addr,0.0804455445544554
235,3336482,card_addr,0.0804455445544554
235,3244322,device,0.0804455445544554
235,3100970,card_addr,0.0804455445544554
235,3322154,card_addr,0.0804455445544554
235,3479852,device,0.0804455445544554
235,3021100,card_addr,0.0804455445544554
235,3084589,card_addr,0.0804455445544554
235,2994479,card_addr,0.0804455445544554
235,3008814,card_addr,0.0804455445544554
235,3008819,card_addr,0.0804455445544554
235,3068213,card_addr,0.0804455445544554
235,3201340,card_addr,0.0804455445544554
235,3293501,card_addr,0.0804455445544554
235,3197248,card_addr,0.0804455445544554
235,3154241,card_addr,0.0804455445544554
235,3014977,card_addr+device,0.0804455445544554
235,3017024,card_addr,0.0804455445544554
235,3025220,card_addr,0.0804455445544554
235,3191106,card_addr,0.0804455445544554
235,3008839,card_addr,0.0804455445544554
235,3092815,device,0.0804455445544554
235,3023186,card_addr,0.0804455445544554
235,3512659,card_addr,0.0804455445544554
235,3236180,card_addr,0.0804455445544554
235,3125587,device,0.0804455445544554
235,3385694,device,0.0804455445544554
235,3023208,card_addr,0.0804455445544554
235,3371375,card_addr,0.0804455445544554
235,2994546,card_addr,0.0804455445544554
235,3385717,device,0.0804455445544554
235,3035512,card_addr,0.0804455445544554
235,3430785,card_addr,0.0804455445544554
235,3178885,card_addr,0.0804455445544554
235,3015051,card_addr,0.0804455445544554
235,3019152,card_addr,0.0804455445544554
235,3342738,device,0.0804455445544554
235,3303828,card_addr,0.0804455445544554
235,3051925,card_addr,0.0804455445544554
235,3019159,card_addr,0.0804455445544554
235,3019165,card_addr,0.0804455445544554
235,3363234,card_addr,0.0804455445544554
235,3219874,card_addr,0.0804455445544554
235,3039654,card_addr,0.0804455445544554
235,3330471,card_addr,0.0804455445544554
235,3324329,card_addr,0.0804455445544554
235,3402153,device,0.0804455445544554
235,3027371,card_addr,0.0804455445544554
235,3019179,card_addr,0.0804455445544554
235,3010989,card_addr,0.0804455445544554
235,3275182,device,0.0804455445544554
235,3211695,card_addr,0.0804455445544554
235,3197360,device,0.0804455445544554
235,3015081,card_addr,0.0804455445544554
235,3412402,card_addr,0.0804455445544554
235,3228082,card_addr,0.0804455445544554
235,3137972,card_addr,0.0804455445544554
235,3021235,card_addr,0.0804455445544554
235,3088823,card_addr,0.0804455445544554
235,3545529,card_addr,0.0804455445544554
235,3039674,card_addr,0.0804455445544554
235,3033529,card_addr,0.0804455445544554
235,3140028,card_addr,0.0804455445544554
235,3248573,card_addr,0.0804455445544554
235,3246528,card_addr,0.0804455445544554
235,3019203,card_addr,0.0804455445544554
235,3535300,card_addr,0.0804455445544554
235,3137989,card_addr,0.0804455445544554
235,3492294,card_addr,0.0804455445544554
235,3506634,device,0.0804455445544554
235,3322316,card_addr,0.0804455445544554
235,3234255,device,0.0804455445544554
235,3543505,device,0.0804455445544554
235,3346898,device,0.0804455445544554
235,3119571,card_addr,0.0804455445544554
235,3467734,card_addr,0.0804455445544554
235,3025376,card_addr,0.0804455445544554
235,3191276,device,0.0804455445544554
235,3185135,device,0.0804455445544554
235,3013105,card_addr,0.0804455445544554
235,2992627,device,0.0804455445544554
235,3174901,card_addr,0.0804455445544554
235,3176951,card_addr,0.0804455445544554
235,3027447,device,0.0804455445544554
235,3185143,device,0.0804455445544554
235,3545594,card_addr,0.0804455445544554
235,3334649,card_addr,0.0804455445544554
235,3414523,device,0.0804455445544554
235,3023361,card_addr,0.0804455445544554
235,3217923,card_addr,0.0804455445544554
235,3187204,card_addr,0.0804455445544554
235,3303940,device,0.0804455445544554
235,3387910,card_addr,0.0804455445544554
235,3365384,device,0.0804455445544554
235,3019278,card_addr,0.0804455445544554
235,3222031,card_addr,0.0804455445544554
235,3379729,card_addr,0.0804455445544554
235,3539475,card_addr,0.0804455445544554
235,3099156,card_addr,0.0804455445544554
235,3445275,device,0.0804455445544554
235,3570206,card_addr+device,0.0804455445544554
235,3469860,card_addr,0.0804455445544554
235,3260966,card_addr,0.0804455445544554
235,3240487,card_addr,0.0804455445544554
235,3217958,card_addr,0.0804455445544554
235,3187241,device,0.0804455445544554
235,3254826,card_addr,0.0804455445544554
235,3424810,card_addr,0.0804455445544554
235,3103272,device,0.0804455445544554
235,3252784,card_addr,0.0804455445544554
235,3088949,card_addr,0.0804455445544554
235,3338806,card_addr,0.0804455445544554
235,3375670,card_addr,0.0804455445544554
235,3033659,card_addr,0.0804455445544554
235,3033660,card_addr,0.0804455445544554
235,3519041,card_addr,0.0804455445544554
235,3107394,device,0.0804455445544554
235,3013186,card_addr,0.0804455445544554
235,3361349,card_addr,0.0804455445544554
235,3279434,card_addr,0.0804455445544554
235,3005003,device,0.0804455445544554
235,3543628,card_addr,0.0804455445544554
235,3297874,card_addr,0.0804455445544554
235,3138133,card_addr,0.0804455445544554
235,3478106,device,0.0804455445544554
235,3510877,device,0.0804455445544554
235,3533407,device,0.0804455445544554
235,3031649,card_addr,0.0804455445544554
235,3164769,device,0.0804455445544554
235,3510883,device,0.0804455445544554
235,3363430,card_addr,0.0804455445544554
235,3086952,card_addr,0.0804455445544554
235,3086953,card_addr,0.0804455445544554
235,3091050,device,0.0804455445544554
235,3410545,card_addr,0.0804455445544554
235,3514993,card_addr,0.0804455445544554
235,3009145,card_addr,0.0804455445544554
235,3285626,card_addr,0.0804455445544554
235,3549819,card_addr,0.0804455445544554
235,3240575,card_addr,0.0804455445544554
235,3285632,card_addr,0.0804455445544554
235,3449473,card_addr,0.0804455445544554
235,3060358,card_addr,0.0804455445544554
235,3084935,device,0.0804455445544554
235,3005065,card_addr,0.0804455445544554
235,3396240,device,0.0804455445544554
235,3003031,card_addr+device,0.0804455445544554
235,3074712,card_addr,0.0804455445544554
235,3011224,card_addr,0.0804455445544554
235,3404444,card_addr,0.0804455445544554
235,3392160,card_addr,0.0804455445544554
235,3449505,card_addr,0.0804455445544554
235,3021476,card_addr,0.0804455445544554
235,3443366,device,0.0804455445544554
235,3480241,card_addr,0.0804455445544554
235,3269300,device,0.0804455445544554
235,3437242,card_addr,0.0804455445544554
235,3041988,device,0.0804455445544554
235,3269325,device,0.0804455445544554
235,3410637,card_addr,0.0804455445544554
235,3150543,card_addr,0.0804455445544554
235,3179217,card_addr,0.0804455445544554
235,3058390,card_addr,0.0804455445544554
235,3019482,card_addr,0.0804455445544554
235,3119836,card_addr,0.0804455445544554
235,3078881,device,0.0804455445544554
235,3437282,device,0.0804455445544554
235,3570402,card_addr,0.0804455445544554
235,3052264,card_addr+device,0.0804455445544554
235,3097320,card_addr,0.0804455445544554
235,3064554,card_addr,0.0804455445544554
235,3162860,card_addr,0.0804455445544554
235,3310316,card_addr,0.0804455445544554
235,3158777,card_addr,0.0804455445544554
235,3009275,card_addr+device,0.0804455445544554
235,3263228,card_addr,0.0804455445544554
235,3187453,card_addr,0.0804455445544554
235,3218171,card_addr,0.0804455445544554
235,3468034,card_addr,0.0804455445544554
235,3015428,card_addr+device,0.0804455445544554
235,3042053,card_addr,0.0804455445544554
235,3552008,card_addr,0.0804455445544554
235,3449609,device,0.0804455445544554
235,3187465,card_addr,0.0804455445544554
235,3515147,card_addr,0.0804455445544554
235,3255053,card_addr,0.0804455445544554
235,3318541,card_addr,0.0804455445544554
235,3197714,card_addr,0.0804455445544554
235,3359506,device,0.0804455445544554
235,3437332,device,0.0804455445544554
235,3179286,card_addr,0.0804455445544554
235,3398423,card_addr,0.0804455445544554
235,3533592,device,0.0804455445544554
235,3554076,card_addr,0.0804455445544554
235,3134239,card_addr,0.0804455445544554
235,3531558,device,0.0804455445544554
235,3545894,device,0.0804455445544554
235,3015471,card_addr+device,0.0804455445544554
235,3351345,card_addr,0.0804455445544554
235,3078969,card_addr,0.0804455445544554
235,3078972,card_addr+device,0.0804455445544554
235,3197763,card_addr,0.0804455445544554
235,3377988,card_addr,0.0804455445544554
235,3005251,card_addr,0.0804455445544554
235,3134280,device,0.0804455445544554
235,3472206,card_addr,0.0804455445544554
235,3404624,device,0.0804455445544554
235,3408720,card_addr,0.0804455445544554
235,3472212,card_addr,0.0804455445544554
235,2995030,device,0.0804455445544554
235,3373912,card_addr,0.0804455445544554
235,3507037,device,0.0804455445544554
235,3146591,card_addr,0.0804455445544554
235,3507042,device,0.0804455445544554
235,3474275,card_addr,0.0804455445544554
235,3203940,card_addr,0.0804455445544554
235,3171172,card_addr,0.0804455445544554
235,2993001,device,0.0804455445544554
235,3103595,card_addr+device,0.0804455445544554
235,3310447,card_addr,0.0804455445544554
235,3337075,card_addr,0.0804455445544554
235,3031927,card_addr,0.0804455445544554
235,3064697,card_addr,0.0804455445544554
235,3029884,card_addr,0.0804455445544554
235,3439491,card_addr,0.0804455445544554
235,3320707,device,0.0804455445544554
235,3058565,card_addr,0.0804455445544554
235,3474309,card_addr,0.0804455445544554
235,3320711,card_addr,0.0804455445544554
235,3099529,card_addr,0.0804455445544554
235,3142539,device,0.0804455445544554
235,3525520,device,0.0804455445544554
235,3103635,device,0.0804455445544554
235,3255188,card_addr,0.0804455445544554
235,3509140,card_addr,0.0804455445544554
235,3337110,card_addr,0.0804455445544554
235,3226516,card_addr,0.0804455445544554
235,3163034,device,0.0804455445544554
235,3025820,device,0.0804455445544554
235,3367837,device,0.0804455445544554
235,3439523,card_addr,0.0804455445544554
235,3089317,card_addr,0.0804455445544554
235,3138471,device,0.0804455445544554
235,3367848,device,0.0804455445544554
235,3361705,device,0.0804455445544554
235,3492778,card_addr,0.0804455445544554
235,3371947,card_addr,0.0804455445544554
235,3034031,card_addr,0.0804455445544554
235,3439537,card_addr,0.0804455445544554
235,3025844,card_addr,0.0804455445544554
235,3165110,card_addr,0.0804455445544554
235,3447738,card_addr,0.0804455445544554
235,3154876,card_addr,0.0804455445544554
235,3351487,card_addr,0.0804455445544554
235,3240896,card_addr,0.0804455445544554
235,3251137,card_addr,0.0804455445544554
235,3314629,card_addr,0.0804455445544554
235,3441607,card_addr,0.0804455445544554
235,3351495,card_addr,0.0804455445544554
235,3447751,device,0.0804455445544554
235,3275719,device,0.0804455445544554
235,3075019,device,0.0804455445544554
235,3056588,device,0.0804455445544554
235,3015630,card_addr,0.0804455445544554
235,3072976,card_addr,0.0804455445544554
235,3089363,card_addr,0.0804455445544554
235,3044310,card_addr,0.0804455445544554
235,3126230,card_addr,0.0804455445544554
235,3550168,card_addr,0.0804455445544554
235,3124184,device,0.0804455445544554
235,3347421,card_addr,0.0804455445544554
235,3109858,card_addr,0.0804455445544554
235,3009511,card_addr,0.0804455445544554
235,3046376,card_addr,0.0804455445544554
235,3216366,device,0.0804455445544554
235,3017712,device,0.0804455445544554
235,3539954,card_addr,0.0804455445544554
235,3099636,device,0.0804455445544554
235,3109878,card_addr,0.0804455445544554
235,3042294,card_addr,0.0804455445544554
235,3126264,card_addr,0.0804455445544554
235,3093498,card_addr,0.0804455445544554
235,3466238,card_addr,0.0804455445544554
235,3036159,card_addr,0.0804455445544554
235,3515392,card_addr,0.0804455445544554
235,3081217,card_addr+device,0.0804455445544554
235,3453957,card_addr,0.0804455445544554
235,2993157,card_addr,0.0804455445544554
235,3150853,device,0.0804455445544554
235,3187727,card_addr,0.0804455445544554
235,3415057,card_addr,0.0804455445544554
235,3550227,card_addr,0.0804455445544554
235,3472405,device,0.0804455445544554
235,3472411,device,0.0804455445544554
235,3011615,card_addr,0.0804455445544554
235,3380257,device,0.0804455445544554
235,3355683,card_addr,0.0804455445544554
235,3234854,card_addr,0.0804455445544554
235,3271721,card_addr,0.0804455445544554
235,3126316,card_addr,0.0804455445544554
235,3148846,card_addr,0.0804455445544554
235,3206191,card_addr+device,0.0804455445544554
235,3220528,device,0.0804455445544554
235,2999345,card_addr+device,0.0804455445544554
235,3318833,card_addr,0.0804455445544554
235,3570739,device,0.0804455445544554
235,3271732,card_addr,0.0804455445544554
235,3570740,device,0.0804455445544554
235,3144760,card_addr,0.0804455445544554
235,3126330,card_addr,0.0804455445544554
235,3411003,card_addr,0.0804455445544554
235,3378244,card_addr,0.0804455445544554
235,3130437,card_addr,0.0804455445544554
235,3132486,card_addr,0.0804455445544554
235,3130439,card_addr,0.0804455445544554
235,3097672,device,0.0804455445544554
235,3148870,card_addr,0.0804455445544554
235,3337285,card_addr,0.0804455445544554
235,3570763,device,0.0804455445544554
235,3202124,device,0.0804455445544554
235,3130444,card_addr,0.0804455445544554
235,3507279,card_addr,0.0804455445544554
235,3081297,card_addr+device,0.0804455445544554
235,3570769,device,0.0804455445544554
235,3351637,card_addr,0.0804455445544554
235,3185749,device,0.0804455445544554
235,3365975,card_addr,0.0804455445544554
235,3378263,card_addr,0.0804455445544554
235,3130457,card_addr,0.0804455445544554
235,3130458,card_addr,0.0804455445544554
235,3023963,card_addr,0.0804455445544554
235,3542108,card_addr,0.0804455445544554
235,3050589,device,0.0804455445544554
235,3570779,device,0.0804455445544554
235,3355743,device,0.0804455445544554
235,3132512,card_addr,0.0804455445544554
235,3206241,card_addr+device,0.0804455445544554
235,3378271,card_addr,0.0804455445544554
235,3243109,card_addr,0.0804455445544554
235,3517542,card_addr,0.0804455445544554
235,3230822,device,0.0804455445544554
